Experiments,Time,ER_OD,FP_OD,AC_OD,CC_OD,RI_OD,DP_OD,BH_OD,CA_OD,PC_OD,DL_OD,CG_OD,BF_OD,EL_OD,CH_OD,BO_OD,BT_OD,BU_OD,BV_OD,BC_OD,BY_OD,PJ_OD,DF_OD,BL_OD,BP_OD,BA_OD,Butyrate,Acetate,Lactate,Succinate
AC_BA_BC_BO_BT_BU_BV_CC_CH_DF_DL_EL_ER_FP_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.0,0.00044,0.0,0.0,0.00044,0.0,0.0,28.0,0.0
AC_BA_BC_BO_BT_BU_BV_CC_CH_DF_DL_EL_ER_FP_RI,48.0,0.030025766110488534,0.0020599293976073622,0.8014531875309354,0.03651146838191475,0.007101809293686758,0.0,0.0,0.0,0.0,0.9400514016124795,0.0,0.0,0.016102212189747146,0.01106033229366775,0.1380646500569437,0.35433298990376333,0.022572583237660433,0.04642765305543404,0.338903396595274,0.0,0.0,0.1785595987324621,0.0,0.0,0.22026608302393214,37.1625,28.036299999999997,18.0749,14.54055
AC_BA_BC_BO_BU_BY_CA_CH_EL_ER_PJ,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BC_BO_BU_BY_CA_CH_EL_ER_PJ,48.0,0.12101688031199999,0.0,0.24955875614399997,0.0,0.0,0.0,0.0,0.0563561158965,0.0,0.0,0.0,0.0,0.0293908281075,0.126609585288,0.2212088568165,0.0,0.1234043894355,0.0,0.333583125024,0.0807803976165,0.0565762109835,0.0,0.0,0.0,0.34193257654349996,42.732656410000004,29.67931763,0.937892955,20.077200235
AC_BA_BC_BO_BU_BY_CA_DF_DL_EL_RI,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BC_BO_BU_BY_CA_DF_DL_EL_RI,48.0,0.0,0.0,0.19028548448100002,0.0,0.0005807699820000001,0.0,0.0,0.16835879879100002,0.0,0.6639897203235,0.0,0.0,0.014116015768499999,0.0,0.08967554266950001,0.0,0.0443478028365,0.0,0.219029288913,0.09522725887799999,0.0,0.17171296041599998,0.0,0.0,0.30399374555549996,53.337875545,24.480184615,0.849104715,10.949582334999999
AC_BA_BC_BO_CC_CG_CH_DF_DP_EL_PC_RI,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BC_BO_CC_CG_CH_DF_DP_EL_PC_RI,48.0,0.0,0.0,0.5875854166750001,0.12002508503100001,0.000514586195,0.006230728685,0.0,0.0,0.28121002150200003,0.0,0.0635298208425,0.0,0.0017032595890000002,0.053223544298000004,0.21120519302250002,0.0,0.0,0.0,0.435427570171,0.0,0.0,0.16974493473750002,0.0,0.0,0.08583138706749999,29.655895245,34.458779655,17.971367975,24.586294715
AC_BA_BC_BP_BT_BU_BV_BY_CC_CG_CH_DF_DP_PJ,0.0,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BC_BP_BT_BU_BV_BY_CC_CG_CH_DF_DP_PJ,48.0,0.0,0.0,0.552735851795,0.06518804927949999,0.0,0.0036637153849999994,0.0,0.0,0.0,0.0,0.09764231426449999,0.0,0.0,0.083175505598,0.0,0.25034127445599996,0.023965297951499997,0.039265812201499994,0.3676927929385,0.08584076026999998,0.0002529384,0.09903955367449999,0.0,0.1767740959675,0.050669098593499995,18.166545275,48.265956290000005,35.378479005,12.70555345
AC_BA_BC_BT_BV_BY_DF_DL_DP_EL_ER_FP_PC_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BC_BT_BV_BY_DF_DL_DP_EL_ER_FP_PC_RI,48.0,0.19484883121949997,0.0013981958955,0.5631725810429999,0.0,0.00037511726249999993,0.003751178886,0.0,0.0,0.34395648543299995,0.0408541879365,0.0,0.0,0.0032741043300000003,0.0,0.0,0.2666875935495,0.0,0.021247368262499997,0.29403212985,0.06307111207949999,0.0,0.189979293393,0.0,0.0,0.072066489285,20.737634095,34.43205871,23.775595345,29.17831748
AC_BA_BC_BT_BV_CA_CC_CH_DL_ER_PC_PJ_RI,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BC_BT_BV_CA_CC_CH_DL_ER_PC_PJ_RI,48.0,0.12228508317549999,0.0,0.578715266899,0.106839853432,0.000554908334,0.0,0.0,0.026709007150999997,0.2509818901315,0.09604843064,0.0,0.0,0.0,0.04541444786399999,0.0,0.153137423907,0.0,0.0186894531315,0.2321010643695,0.0,0.032576097597,0.0,0.0,0.0,0.101470646198,37.363692305,31.375829955,5.806361795,25.048068960000002
AC_BA_BC_BU_BV_CA_CC_DP_ER_FP_PC_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BC_BU_BV_CA_CC_DP_ER_FP_PC_RI,48.0,0.04732126746507141,0.0015997482146118632,0.8119548343879661,0.1184556452832369,0.00447775065930506,0.00472337547739376,0.0,0.11067862561646818,0.5761844058074398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006417010177210313,0.036169116360516715,0.2295002595174767,0.0,0.0,0.0,0.0,0.0,0.3155069514985338,27.3548,34.906549999999996,23.4677,17.435000000000002
AC_BA_BC_BV_BY_CA_CC_DF_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BC_BV_BY_CA_CC_DF_ER_FP_RI,48.0,0.015344461675307945,0.0009787701137654312,0.7792312174990401,0.14171669887458266,0.005254762883510163,0.0,0.0,0.2357489321636122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394948846339313,0.22615381732542836,0.05996687199173088,0.0,0.47626400494696364,0.0,0.0,0.3292043927662998,45.75205,17.96835,0.0,11.3966
AC_BA_BC_BV_CC_CG_CH_DF_ER_FP_PC_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BC_BV_CC_CG_CH_DF_ER_FP_PC_RI,48.0,0.036492039805099546,0.0022122758866790857,1.0779891031762168,0.04511118682035478,0.00775957879000128,0.0,0.0,0.0,0.509578837593749,0.0,0.07141455582369642,0.0,0.0,0.02815099948325203,0.0,0.0,0.0,0.049480642871286964,0.3603982324933687,0.0,0.0,0.22099059259159198,0.0,0.0,0.1777683348370015,27.98895,36.472899999999996,17.874899999999997,26.866
AC_BA_BC_BY_CA_CC_DF_EL_ER_FP_PJ,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BC_BY_CA_CC_DF_EL_ER_FP_PJ,48.0,0.115492600287,0.0007583342150000001,0.328754175544,0.32612732238,0.0,0.0,0.0,0.10984676518699998,0.0,0.0,0.0,0.0,0.014216447181999999,0.0,0.0,0.0,0.0,0.0,0.451010065252,0.129947240917,0.109057565052,0.331416254135,0.0,0.0,0.36010803031,56.91593932,15.38441108,0.87292674,11.692516325
AC_BA_BC_BY_CC_DF_DP_ER_FP_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BC_BY_CC_DF_DP_ER_FP_PJ_RI,48.0,0.050220549347611235,0.0009281118988179132,0.8044300840376688,0.2595920575516628,0.005725856655898554,0.0025971510752174284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28326895577807276,0.11789630490445935,0.0066428744792758855,0.254192057901829,0.0,0.0,0.42361977321360256,26.7633,26.441499999999998,21.16685,7.467499999999999
AC_BA_BF_BH_BL_BO_BP_BT_BU_BV_CG_CH_DP_EL_ER_FP_RI,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.0,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.0,0.0,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.0,28.0,0.0
AC_BA_BF_BH_BL_BO_BP_BT_BU_BV_CG_CH_DP_EL_ER_FP_RI,48.0,0.034890905026499996,0.0012859238265,0.5211750577605,0.0,0.0,0.0039125783119999995,0.000376949456,0.0,0.0,0.0,0.071595711356,0.162644388947,0.002265742096,0.027612566220500002,0.1279649247455,0.2538110882665,0.018465362988,0.018124536892,0.0,0.0,0.0,0.0,0.0063092633185,0.18548818449749999,0.06333895562900001,16.170733175000002,44.872468115000004,38.57807623,13.434971189999999
AC_BA_BF_BH_BL_BV_CC_CG_DF_DP_EL_ER_FP_PC_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.00044,0.0,0.00044,0.00044,0.00044,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.00044,0.00044,0.0,0.00044,0.0,0.0,28.0,0.0
AC_BA_BF_BH_BL_BV_CC_CG_DF_DP_EL_ER_FP_PC_RI,48.0,0.024744306485592046,0.0004366144026308603,0.773916967476573,0.09690761788128655,0.005905456441203149,0.0018710835682819297,0.0005302956461878069,0.0,0.44710431029972625,0.0,0.0668003094006225,0.21028140939044668,0.007931263580493002,0.0,0.0,0.0,0.0,0.027853028928629935,0.0,0.0,0.0,0.5121156062900223,0.0052496877363044925,0.0,0.337188951200297,33.40445,31.9795,17.2224,16.4155
AC_BA_BF_BH_BO_BT_BU_CC_CG_CH_DF_ER_FP_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BF_BH_BO_BT_BU_CC_CG_CH_DF_ER_FP_RI,48.0,0.017575668296686987,0.0008404240353317228,0.8492392902132211,0.09158444034994342,0.008995183535173682,0.0,0.0016801129714629764,0.0,0.0,0.0,0.05863239366300615,0.2295433596036997,0.0,0.0377609146782671,0.2387771856539623,0.24071100192448414,0.030948848867114284,0.0,0.0,0.0,0.0,0.2730358120939424,0.0,0.0,0.15322466521429842,34.2523,27.73185,10.19705,19.9027
AC_BA_BF_BH_BO_BU_CA_CC_CH_DF_DL_DP_EL_ER_FP_PC_PJ,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.000388235294117647,0.0,0.000388235294117647,0.0,0.0,0.0,0.000388235294117647,0.000388235294117647,0.0,0.0,0.000388235294117647,0.0,0.0,28.0,0.0
AC_BA_BF_BH_BO_BU_CA_CC_CH_DF_DL_DP_EL_ER_FP_PC_PJ,48.0,0.031520500312,0.0037678062110000003,0.5699781711809999,0.142271035401,0.0,0.004025035199,0.000881419938,0.032441570269,0.188179654944,0.060710610289999994,0.0,0.236763507745,0.002254640993,0.011906839362,0.20611521318300002,0.0,0.025942426956,0.0,0.0,0.0,0.046525415061,0.06963160281599999,0.0,0.0,0.088016817749,39.3642993,29.145991295,8.078340035,19.948063765
AC_BA_BF_BH_BP_BT_BU_BV_BY_CA_CC_DF_PJ,0.0,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BF_BH_BP_BT_BU_BV_BY_CA_CC_DF_PJ,48.0,0.0,0.0,0.2227838481225,0.025596754277499998,0.0,0.0,0.00021404622499999999,0.001177709993,0.0,0.0,0.0,0.117147208432,0.0,0.0,0.0,0.14017008754849997,0.005563531875500001,0.0228989272955,0.0,0.0525296962425,0.015301417339,0.06732049770199999,0.0,0.14629215145049998,0.07328949406899998,22.016247045,47.3105436,31.036325384999998,10.160598799999999
AC_BA_BF_BL_BT_CC_CG_DF_DL_EL_ER_RI,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BF_BL_BT_CC_CG_DF_DL_EL_ER_RI,48.0,0.017633574774,0.0,0.319022586627,0.035161712415,0.00021562724,0.0,0.0,0.0,0.0,0.361160735521,0.111145488751,0.141742894141,0.007074649512,0.0,0.0,0.19608853959399997,0.0,0.0,0.0,0.0,0.0,0.13811717832999998,0.0039018703360000004,0.0,0.11415230646499999,49.673287275,32.649650005,1.144707375,11.19684408
AC_BA_BF_BL_BU_CA_CG_DP_EL_FP_RI,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BF_BL_BU_CA_CG_DP_EL_FP_RI,48.0,0.0,0.0015070149305,0.2841115142365,0.0,0.000502482898,0.0972894626185,0.0,0.118252979866,0.0,0.0,0.275725113857,0.422092269114,0.028942048465000002,0.0,0.0,0.0,0.2834027076275,0.0,0.0,0.0,0.0,0.0,0.015263451271499999,0.0,0.428807290201,44.145602929999995,44.507333655,0.727066605,8.826325255
AC_BA_BF_BO_BU_CA_CC_CH_DF_DL_ER_FP_RI,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BF_BO_BU_CA_CC_CH_DF_DL_ER_FP_RI,48.0,0.030331064883120627,0.0016467095706034565,0.7123704753629095,0.03110269932367522,0.007336288587978359,0.0,0.0,0.053922237133360806,0.0,0.5582299134359952,0.0,0.19386804663141388,0.0,0.02348033684908219,0.17171033988456386,0.0,0.0251238650755735,0.0,0.0,0.0,0.0,0.14381129113869434,0.0,0.0,0.2683401479986265,27.3917,36.02035,32.06115,10.801
AC_BA_BF_BP_BV_CA_CC_DL_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BF_BP_BV_CA_CC_DL_ER_FP_RI,48.0,0.014049296528516924,0.0028155571040173293,0.748039590345994,0.045915773367548256,0.003735995339012815,0.0,0.0,0.012369075538813161,0.0,0.5457577560667306,0.0,0.3032138111681374,0.0,0.0,0.0,0.0,0.0,0.06487243322598854,0.0,0.0,0.0,0.0,0.0,0.1721580275812964,0.24977235412159393,29.983150000000002,38.37815,28.74815,5.65355
AC_BA_BF_BP_BY_CC_CG_CH_DL_DP_EL,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BF_BP_BY_CC_CG_CH_DL_DP_EL,48.0,0.0,0.0,0.7539296992610001,0.105619324204,0.0,0.009970635591,0.0,0.0,0.0,0.0873876669325,0.14018660102699998,0.517969403336,0.008349080093,0.049597157737499994,0.0,0.0,0.0,0.0,0.0,0.2177525149815,0.0,0.0,0.0,0.237539740245,0.16685599206899998,27.452761025,44.205141690000005,29.935419539999998,8.33721577
AC_BA_BF_BP_BY_CC_DL_ER_FP_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BF_BP_BY_CC_DL_ER_FP_PJ_RI,48.0,0.01320224598430855,0.002283015405212434,0.7112621656883971,0.03403639253912405,0.0022648214767410557,0.0,0.0,0.0,0.0,0.5294474237993134,0.0,0.33110564667595144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11773285166221076,0.004670405438938424,0.0,0.0,0.22562262148341697,0.2007732092170872,26.819700000000005,42.0727,36.60285,6.41525
AC_BA_BF_BU_BV_BY_CG_CH_EL_FP_PC_PJ_RI,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BF_BU_BV_BY_CG_CH_EL_FP_PC_PJ_RI,48.0,0.0,0.0020755419055,0.621339677156,0.0,0.001059071324,0.0,0.0,0.0,0.7307492545265,0.0,0.07660302931249999,0.17752932901100002,0.0009011292225000001,0.11299628059450001,0.0,0.0,0.050343897102000004,0.030444988388,0.0,0.0985925474405,0.0482382153225,0.0,0.0,0.0,0.154908048819,39.802466795,33.287994185,1.73500401,28.80949372
AC_BA_BF_BU_CA_CC_CH_DL_DP_FP_PC_PJ_RI,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BF_BU_CA_CC_CH_DL_DP_FP_PC_PJ_RI,48.0,0.0,0.0027820607025,0.5488071233430001,0.1579666986555,0.000384438729,0.0049014671655000005,0.0,0.0124130325645,0.39324587249700005,0.031971455484,0.0,0.2097361934865,0.0,0.046758377046,0.0,0.0,0.043640788104,0.0,0.0,0.0,0.058225099653,0.0,0.0,0.0,0.088448314704,18.452826605,49.107272265000006,27.496427695,17.520325255000003
AC_BA_BH_BL_BO_BP_BT_BU_BV_EL_ER_FP_PJ_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BH_BL_BO_BP_BT_BU_BV_EL_ER_FP_PJ_RI,48.0,0.0360470055985,0.0035343498994999997,0.741573039768,0.0,0.0004829426685,0.0,0.00019567095,0.0,0.0,0.0,0.0,0.0,0.0124805647425,0.0,0.263378081446,0.38709709426100003,0.02067325059,0.054105987657000004,0.0,0.0,9.572320000000002e-05,0.0,0.010128493425000001,0.3071599421435,0.1977948215095,31.930527955,33.923480715,22.080997515,13.536815229999998
AC_BA_BH_BL_BO_BP_BT_BV_BY_DF_DL_EL_FP,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BH_BL_BO_BP_BT_BV_BY_DF_DL_EL_FP,48.0,0.0,0.0012416984760000001,0.783298209372,0.0,0.0,0.0,0.001063441403,0.0,0.0,0.06602292565750001,0.0,0.0,0.0077149427775,0.0,0.1886852057465,0.3387408215025,0.0,0.0468527019045,0.0,0.090150795663,0.0,0.120248465163,0.015948575442,0.334478207361,0.17250015139000002,28.312865815000002,39.09933847,26.14433459,12.49027937
AC_BA_BH_BL_BO_BP_BV_CA_CC_CG_EL_ER_FP_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BH_BL_BO_BP_BV_CA_CC_CG_EL_ER_FP_RI,48.0,0.16448372393743668,0.0006502329378487003,1.0835902786727905,0.16595061058792984,0.0005223004648468673,0.0,0.0012023481264317485,0.17796053868569833,0.0,0.0,0.05389994521699458,0.0,0.037873965982605215,0.0,0.11769324734956899,0.0,0.0,0.07084042171021716,0.0,0.0,0.0,0.0,0.007687330348805389,0.2570699464539638,0.2221511691210999,40.41,28.905,14.64,6.415
AC_BA_BH_BL_BO_BP_BV_CC_CG_DF_ER_FP_PC_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BH_BL_BO_BP_BV_CC_CG_DF_ER_FP_PC_RI,48.0,0.15704519718802573,0.0025360919714171827,1.0811490644235493,0.19518162430268332,0.0004230004837865993,0.0,0.0014087276584203424,0.0,0.023664140450768402,0.0,0.05537102288739233,0.0,0.0,0.0,0.15250516503519335,0.0,0.0,0.06444057707089185,0.0,0.0,0.0,0.17940880582093782,0.028462604773390583,0.45284720233350406,0.30696554150358,29.595,35.615,23.619999999999997,6.3149999999999995
AC_BA_BH_BL_BO_BP_BY_CC_CG_EL_ER_FP_PC_PJ_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.00044,0.0,0.00044,0.0,0.00044,0.0,0.00044,0.0,0.00044,0.0,0.0,0.0,0.0,0.00044,0.00044,0.0,0.00044,0.00044,0.00044,0.0,0.0,28.0,0.0
AC_BA_BH_BL_BO_BP_BY_CC_CG_EL_ER_FP_PC_PJ_RI,48.0,0.14267940129036633,0.0006298288306690791,1.0743413877398158,0.17013694967911064,0.0007817888088792241,0.0,0.0003822950819671211,0.0,0.038400397579285886,0.0,0.07219322770372624,0.0,0.01653512767478669,0.0,0.2118523588342441,0.0,0.0,0.0,0.0,0.1542274942546344,0.04314751664028037,0.0,0.013513126755528224,0.4959426182694109,0.2989894920245816,33.254999999999995,30.770000000000003,22.85,7.955
