,Community,Time,Richness,Contamination,PC,PC_OD,PJ,PJ_OD,BV,BV_OD,BF,BF_OD,BO,BO_OD,BT,BT_OD,BC,BC_OD,BY,BY_OD,BU,BU_OD,DP,DP_OD,BL,BL_OD,BA,BA_OD,BP,BP_OD,CA,CA_OD,EL,EL_OD,FP,FP_OD,CH,CH_OD,AC,AC_OD,BH,BH_OD,CG,CG_OD,ER,ER_OD,RI,RI_OD,CC,CC_OD,DL,DL_OD,DF,DF_OD,OD,Butyrate,Acetate,Lactate,Succinate
236,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
237,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3418411207183239,0.0,0.0,1.0,0.07299952887706462,0.0,0.0,1.0,0.008330700587518013,0.0,0.0,0.0,0.0,1.0,0.03247561245981598,1.0,0.002117974725640173,1.0,0.00042359494512803455,0.0,0.0,1.0,0.12086575767653253,0.0,0.0,0.0,0.0,1.0,0.4971592672652699,1.0,0.0008471898902560691,1.0,0.01637900454495067,1.0,0.6037639951224919,0.0,0.0,1.6983333333333333,37.06220448,31.8131948,14.47690446,6.76492558
238,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22336138579142997,0.0,0.0,1.0,0.06769450873132758,0.0,0.0,1.0,0.009300371695069781,0.0,0.0,0.0,0.0,1.0,0.0882772985482853,1.0,0.011129953012132689,1.0,0.0013721859877971808,0.0,0.0,1.0,0.580129742618697,0.0,0.0,0.0,0.0,1.0,0.2468410126937373,1.0,0.0013721859877971808,1.0,0.012197208780419386,1.0,0.20704761904761904,0.0,0.0,1.4493333333333334,44.18220984,29.59939548,6.48711895,8.74292394
239,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18425229741019214,0.0,0.0,1.0,0.02644562386358052,0.0,0.0,1.0,0.008020394122561305,0.0,0.0,0.0,0.0,1.0,0.0821548479040739,1.0,0.021459973463069437,1.0,0.0010838370435893654,0.0,0.0,1.0,0.5528652759349353,0.0,0.0,0.0,0.0,1.0,0.2786545039068259,1.0,0.0004335348174357462,1.0,0.017558160106147722,1.0,0.2970797336478451,0.0,0.0,1.4703333333333333,49.125764000000004,25.67435172,3.18149782,7.94510523
240,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,0.0,19.0,No,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,0.0,0.0,0.0,0.0,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,0.0,0.0,1.0,0.0003473684210526316,0.0,0.0,0.0,0.0,1.0,0.0003473684210526316,0.0,0.0,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,1.0,0.0003473684210526316,0.0066,0.0,0.0,28.0,0.0
241,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,16.0,19.0,No,1.0,0.017562728207309725,1.0,0.012169449466482329,1.0,0.038997553972136556,1.0,0.21324194406040625,0.0,0.0,0.0,0.0,1.0,0.32290527845723,1.0,0.11782239710730619,1.0,0.0609855365308944,1.0,0.005254989542344642,1.0,0.009818533092275516,1.0,0.15073522634620157,1.0,0.07329327519585947,1.0,0.013828919848275374,0.0,0.0,1.0,0.0006914459924137686,0.0,0.0,0.0,0.0,1.0,0.0008297351908965225,0.0,0.0,1.0,0.06167698252330816,1.0,0.002074337977241306,1.0,0.00815906271048247,1.0,0.09970651210606545,1.0,0.08988797901378992,1.3003333333333333,0.92889808,50.68101952,46.16085354,12.37388257
242,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,32.0,19.0,No,1.0,0.015809461331000804,1.0,0.01773409140607916,1.0,0.042204388074932576,1.0,0.241541074422334,0.0,0.0,0.0,0.0,1.0,0.331173846490269,1.0,0.1201519061156061,1.0,0.048390699030541585,1.0,0.004399154457321963,1.0,0.012235148334426708,1.0,0.05265237991107224,1.0,0.09251971718055253,1.0,0.007286099569939501,0.0,0.0,1.0,0.0006873678839565565,0.0,0.0,0.0,0.0,1.0,0.0015122093447044245,0.0,0.0,1.0,0.06694963189736862,1.0,0.0005498943071652454,1.0,0.007423573146730812,1.0,0.07451067862089074,1.0,0.11740243457977988,1.2573333333333334,2.07398192,59.49701379999999,51.12721907,13.67614613
243,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,48.0,19.0,No,1.0,0.01684474214452976,1.0,0.01187997603877362,1.0,0.013121167565212656,1.0,0.20648107607689375,0.0,0.0,0.0,0.0,1.0,0.34868616239176603,1.0,0.11933169961335294,1.0,0.03129575777378424,1.0,0.002127756902466917,1.0,0.0055853618689756575,1.0,0.01675608560692697,1.0,0.030409192397756354,1.0,0.002571039590480858,0.0,0.0,1.0,0.0001773130752055764,0.0,0.0,0.0,0.0,1.0,0.0008865653760278821,0.0,0.0,1.0,0.07695387463922017,1.0,0.0008865653760278821,1.0,0.005319392256167293,1.0,0.04938169144475303,1.0,0.1466379131950117,1.0853333333333333,2.2748896,57.86552284,50.62089682,15.90120013
244,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,0.0,14.0,No,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
245,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,16.0,14.0,No,1.0,0.32557193866834694,1.0,0.02345221592102499,1.0,0.0967650253548174,0.0,0.0,1.0,0.15884442043988356,0.0,0.0,1.0,0.5433425150778647,1.0,0.13046526840099615,1.0,0.05124013562576889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16357427911303143,0.0,0.0,1.0,0.00137954211300147,1.0,0.0007883097788579828,0.0,0.0,1.0,0.19983652894049866,1.0,0.0,1.0,0.03271485582260629,1.0,0.4609641431872055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189333333333333,27.34492336,39.02568,19.65877647,24.68229167
246,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,32.0,14.0,No,1.0,0.08164061756104195,1.0,0.01922121335781813,1.0,0.04993552336257905,0.0,0.0,1.0,0.12067751479289938,0.0,0.0,1.0,0.42623536013058555,1.0,0.14227661021560223,1.0,0.04696317078147316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09253924369176357,0.0,0.0,1.0,0.00257603890362511,1.0,0.0003963136774807862,0.0,0.0,1.0,0.6788853295245868,1.0,0.0003963136774807862,1.0,0.025958545874991495,1.0,0.25403706726518394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.942333333333333,28.930430800000003,29.442812,16.89358733,26.87886709
247,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,48.0,14.0,No,1.0,0.13226123991651156,1.0,0.01443645286850567,1.0,0.048704800586675694,0.0,0.0,1.0,0.07772352907993456,0.0,0.0,1.0,0.36455689061883,1.0,0.1379483274101653,1.0,0.029602019518249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07203644158628081,0.0,0.0,1.0,0.0040830371749308965,1.0,0.00029164551249506406,0.0,0.0,1.0,0.6140596265583573,1.0,0.0005832910249901281,1.0,0.043455181361764544,1.0,0.18344502735939527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7233333333333334,32.80726808,25.28251872,14.04004825,28.29793656
248,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,0.0,11.0,No,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
249,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,16.0,11.0,No,1.0,0.7876674165729285,0.0,0.0,1.0,0.04174915635545557,1.0,0.39929321334833145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1665684289463817,1.0,0.09570191226096739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000642294713160855,1.0,0.000642294713160855,1.0,0.09184814398200225,1.0,0.23144019497562807,0.0,0.0,0.0,0.0,1.0,0.22309036370453694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4348335208098988,2.4743333333333335,28.76135112,35.59840008,12.28203507,30.72382223
250,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,32.0,11.0,No,1.0,0.3046930458300915,0.0,0.0,1.0,0.011196695194694527,1.0,0.23775110221925824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14674817531769846,1.0,0.08385610018154199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002382275573339261,1.0,0.0007146826720017782,1.0,0.16032714608573226,1.0,0.5784165092067726,0.0,0.0,0.0,0.0,1.0,0.1577066429550591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46144677855581484,2.143333333333333,27.62634128,32.68439184,11.42920624,32.95573009
251,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,48.0,11.0,No,1.0,0.3441785659272951,0.0,0.0,1.0,0.011241412507701786,1.0,0.28749314540973503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16024992298213184,1.0,0.07271041281577326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040660428219346885,1.0,0.0009567159581022796,1.0,0.17053461953173135,1.0,0.38818749999999996,0.0,0.0,0.0,0.0,1.0,0.14446410967344422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48601170671595806,2.070333333333333,28.42469848,30.0191946,10.64239686,35.99038782
252,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,0.0,18.0,No,1.0,0.00036666666666666667,0.0,0.0,0.0,0.0,1.0,0.00036666666666666667,1.0,0.00036666666666666667,1.0,0.00036666666666666667,1.0,0.00036666666666666667,1.0,0.00036666666666666667,0.0,0.0,1.0,0.00036666666666666667,1.0,0.00036666666666666667,0.0,0.0,1.0,0.00036666666666666667,1.0,0.00036666666666666667,0.0,0.0,1.0,0.00036666666666666667,1.0,0.00036666666666666667,1.0,0.00036666666666666667,1.0,0.00036666666666666667,0.0,0.0,1.0,0.00036666666666666667,1.0,0.00036666666666666667,0.0,0.0,1.0,0.00036666666666666667,1.0,0.00036666666666666667,0.0066,0.0,0.0,28.0,0.0
253,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,16.0,18.0,No,1.0,0.1315310504349575,0.0,0.0,0.0,0.0,1.0,0.14879614823754211,1.0,0.13877975561924874,1.0,0.1342987378689596,1.0,0.2653026097450596,1.0,0.07789063207120228,0.0,0.0,1.0,0.006062553426861768,1.0,0.0067215266254337,0.0,0.0,1.0,0.07802242671091666,1.0,0.03136712425202393,0.0,0.0,1.0,0.0010543571177150902,1.0,0.02939020465630814,1.0,0.015947151405440736,1.0,0.0003953839191431588,0.0,0.0,1.0,0.22339191431588473,1.0,0.0021087142354301804,0.0,0.0,1.0,0.33910760798511586,1.0,0.11663825614723185,1.7473333333333332,19.5605888,45.50596348,32.41479527,15.30427718
254,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,32.0,18.0,No,1.0,0.10693477277865704,0.0,0.0,0.0,0.0,1.0,0.14220250207249982,1.0,0.12900067827266562,1.0,0.15540432587233402,1.0,0.2104747908659281,1.0,0.0748732006933454,0.0,0.0,1.0,0.004526339588514583,1.0,0.0060351194513527774,0.0,0.0,1.0,0.10108825081015903,1.0,0.011315848971286457,0.0,0.0,1.0,0.0013201823799834202,1.0,0.041868641193759895,1.0,0.19500979727183662,1.0,0.0007543899314190972,0.0,0.0,1.0,0.17407547667495668,1.0,0.0005657924485643229,0.0,0.0,1.0,0.20934320596879946,1.0,0.10297422563870677,1.6683333333333334,19.28122656,48.95213964,35.92655884,17.25907119
255,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,48.0,18.0,No,1.0,0.0715688305709024,0.0,0.0,0.0,0.0,1.0,0.1396771902131018,1.0,0.1522607208629308,1.0,0.16987766377269137,1.0,0.23106508155748484,1.0,0.08179294922388844,0.0,0.0,1.0,0.002359411996842936,1.0,0.003460470928702973,0.0,0.0,1.0,0.01903259010786635,1.0,0.01242623651670613,0.0,0.0,1.0,0.00015729413312286239,1.0,0.07298447776900815,1.0,0.2680292028413575,1.0,0.0004718823993685872,0.0,0.0,1.0,0.12992495395948434,1.0,0.0011010589318600366,0.0,0.0,1.0,0.12473424756642988,1.0,0.11340906998158377,1.5943333333333332,19.09550288,45.82366144,36.55860186,19.60339291
256,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,0.0,14.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0066,0.0,0.0,28.0,0.0
257,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,16.0,14.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15866191761108112,0.0,0.0,0.0,0.0,1.0,0.33858780356179163,1.0,0.11879197697427595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09159863284763446,0.0,0.0,1.0,0.01717474365893146,1.0,0.0004089224680697967,1.0,0.00020446123403489836,1.0,0.03557625472207231,1.0,0.1243124302932182,1.0,0.0006133837021046951,0.0,0.0,1.0,0.3461528692210829,0.0,0.0,1.0,0.006951681957186544,1.0,0.551023025724051,1.0,0.10304846195358877,1.8943333333333332,25.63802568,59.685464,22.14417596,13.593172199999998
258,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,32.0,14.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12662767354596624,0.0,0.0,0.0,0.0,1.0,0.2772414008755472,1.0,0.07491747967479676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03784812382739212,0.0,0.0,1.0,0.03566757348342715,1.0,0.0009345215759849907,1.0,0.0006230143839899937,1.0,0.055604033771106946,1.0,0.45698105065666045,1.0,0.00031150719199499687,0.0,0.0,1.0,0.19765131332082553,0.0,0.0,1.0,0.005139868667917449,1.0,0.23549943714821767,1.0,0.15513058161350846,1.6603333333333334,27.37300208,41.15194828,21.36678998,14.47412695
259,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,48.0,14.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15353154932568758,0.0,0.0,0.0,0.0,1.0,0.2191472443453329,1.0,0.08332734416480832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023401401720293088,0.0,0.0,1.0,0.04937236911967718,1.0,0.0013765530423701813,1.0,0.0006423914197727514,1.0,0.05625513433152808,1.0,0.40663376871615164,1.0,0.00018354040564935755,0.0,0.0,1.0,0.11471275353084846,0.0,0.0,1.0,0.005414441966656048,1.0,0.14582285228841457,1.0,0.18042021875331846,1.4403333333333332,28.44683208,36.78762604,23.73217468,20.582902999999998
260,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,0.0,13.0,No,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0066,0.0,0.0,28.0,0.0
261,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,16.0,13.0,No,0.0,0.0,0.0,0.0,1.0,0.032489812468322346,0.0,0.0,1.0,0.13571265416455483,1.0,0.261949113025849,0.0,0.0,1.0,0.11845244129075858,0.0,0.0,0.0,0.0,1.0,0.019460043926338908,1.0,0.15838783578307147,1.0,0.09323899307315424,0.0,0.0,1.0,0.002707484372360196,1.0,0.0003384355465450245,0.0,0.0,1.0,0.08359357999662105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4411507349214394,1.0,0.31965237371177563,1.6693333333333333,21.38343968,48.45826064,31.17420095,14.57282178
262,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,32.0,13.0,No,0.0,0.0,0.0,0.0,1.0,0.09043149920255182,0.0,0.0,1.0,0.11818193779904304,1.0,0.2767281499202552,0.0,0.0,1.0,0.11954035087719296,0.0,0.0,0.0,0.0,1.0,0.0048514752791068575,1.0,0.06326323763955342,1.0,0.08131072567783093,0.0,0.0,1.0,0.003104944178628389,1.0,0.00038811802232854864,0.0,0.0,1.0,0.3359161483253588,1.0,0.0009702950558213714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2862370414673046,1.0,0.24121535087719295,1.6223333333333332,21.287914800000003,43.13432776,29.60274512,14.07976233
263,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,48.0,13.0,No,0.0,0.0,0.0,0.0,1.0,0.024860417852207137,0.0,0.0,1.0,0.07854450857653848,1.0,0.23431244072297644,0.0,0.0,1.0,0.09655930412161612,0.0,0.0,0.0,0.0,1.0,0.0025220713763108686,1.0,0.028223179687288293,1.0,0.026661897406714895,0.0,0.0,1.0,0.002882367287212421,1.0,0.0,0.0,0.0,1.0,0.44172278676530363,1.0,0.00024019727393436848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2171383356366691,1.0,0.3231854320786927,1.4773333333333332,20.67110568,31.98301668,22.82764329,14.12608055
264,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,0.0,13.0,No,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
265,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,16.0,13.0,No,1.0,0.9888823622898191,1.0,0.01638078891325768,1.0,0.06681637583039318,1.0,0.45564457582403606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16186805886653313,1.0,0.08858558214932774,0.0,0.0,0.0,0.0,1.0,0.21726098979689137,0.0,0.0,0.0,0.0,1.0,0.00021553669622707475,1.0,0.001724293569816598,1.0,0.12264038015320554,1.0,0.09612936651727534,0.0,0.0,1.0,0.03987428880200883,0.0,0.0,1.0,0.002801977050951972,0.0,0.0,0.0,0.0,0.0,0.0,2.260333333333333,27.724353999999998,34.51369444,13.83075231,28.11259582
266,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,32.0,13.0,No,1.0,0.7017230207351555,1.0,0.020385249764373232,1.0,0.03162327207037386,1.0,0.33897011467169336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20097765472824378,1.0,0.09513116556707508,0.0,0.0,0.0,0.0,1.0,0.06873488061577128,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.002874842915488533,1.0,0.12858388312912347,1.0,0.5854225573358467,0.0,0.0,1.0,0.040770499528746465,0.0,0.0,1.0,0.0023521442035815267,0.0,0.0,0.0,0.0,0.0,0.0,2.2183333333333333,27.77576936,39.0649618,13.000487699999999,33.202224
267,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,48.0,13.0,No,1.0,0.39803876694254525,1.0,0.01482130262684419,1.0,0.014287201631282236,1.0,0.35504363679980805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1885376514333693,1.0,0.06516032145855823,0.0,0.0,0.0,0.0,1.0,0.054878877293990644,0.0,0.0,0.0,0.0,1.0,0.0005341009955619528,1.0,0.0016023029866858581,1.0,0.12110740074367278,1.0,0.5831047619047619,0.0,0.0,1.0,0.05541297828955259,0.0,0.0,1.0,0.0024034544800287873,0.0,0.0,0.0,0.0,0.0,0.0,1.8553333333333333,30.66306536,30.7933652,11.23758845,38.09345216
268,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,0.0,13.0,No,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
269,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,16.0,13.0,No,1.0,0.0955752139979859,1.0,0.008626416163141993,1.0,0.03847655463242699,0.0,0.0,1.0,0.19251970040281974,1.0,0.26207873867069487,0.0,0.0,1.0,0.11844206319234642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09858761329305135,1.0,0.09475365055387713,0.0,0.0,1.0,0.0010954179254783485,1.0,0.0004107817220543807,1.0,0.11186955563947633,0.0,0.0,0.0,0.0,1.0,0.03573800981873111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389968781470292,0.0,0.0,1.4503333333333333,0.28829679999999996,55.20046744,45.46739889,18.52065268
270,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,32.0,13.0,No,1.0,0.09424969249692497,1.0,0.015990159901599015,1.0,0.03290282902829028,0.0,0.0,1.0,0.27460024600246,1.0,0.3462484624846248,0.0,0.0,1.0,0.15344403444034438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06242312423124231,1.0,0.12499999999999999,0.0,0.0,1.0,0.001998769987699877,1.0,0.0004612546125461254,1.0,0.06365313653136531,0.0,0.0,0.0,0.0,1.0,0.03705412054120541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37499999999999994,0.0,0.0,1.5833333333333333,0.67634144,62.31156856,54.89961756,19.87302708
271,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,48.0,13.0,No,1.0,0.07797902014896585,1.0,0.014353660346004334,1.0,0.016837947713582005,0.0,0.0,1.0,0.3823042226772308,1.0,0.44813783791803913,0.0,0.0,1.0,0.17873067450072702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02084041069467937,1.0,0.07287242944894508,0.0,0.0,1.0,0.005106590700020772,1.0,0.000552063859461705,1.0,0.050927891035342295,0.0,0.0,0.0,0.0,1.0,0.059208848927267875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22192967150360546,0.0,0.0,1.5503333333333333,0.85651128,57.06243264,51.04263107,22.54862624
272,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,0.0,12.0,No,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,1.0,0.00055,1.0,0.00055,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
273,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,16.0,12.0,No,1.0,1.538223250688705,1.0,0.030307878787878786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007675371900826445,1.0,0.19345873278236914,1.0,0.09800859504132231,1.0,0.02125487603305785,1.0,0.0037392837465564733,1.0,0.00019680440771349862,1.0,0.0854131129476584,1.0,0.1826344903581267,0.0,0.0,0.0,0.0,1.0,0.21707526170798896,1.0,0.001574435261707989,0.0,0.0,0.0,0.0,0.0,0.0,2.381333333333333,36.7648784,52.49782444,15.84337908,12.87809368
